"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         670,      -6.849235503,      -5.602704342,      -6.014141835,      -7.484660552,      -3.362770345,       34.19718341,       34.19718341,      0.1276941103,       1.173360224,       1.182096891
         671,      -6.854992789,      -5.604220123,      -6.014558646,      -7.478736524,      -3.354803502,       3.419718341,       3.419718341,       0.127598648,       1.173118049,       1.181689896
         672,      -6.864180265,      -5.606172936,      -6.015208512,      -7.475227164,       -3.41660018,       4.103662009,       4.103662009,      0.1275894246,       1.173094374,       1.181649712
         673,      -6.864701662,      -5.606084489,      -6.019673938,      -7.474501064,      -3.415485975,       4.924394411,       4.924394411,      0.1275777446,       1.173064576,       1.181599556
         674,      -6.865487344,      -5.605840311,      -6.025233445,      -7.473636542,        -3.4139718,       5.909273294,       5.909273294,      0.1275629236,       1.173027087,       1.181536918
         675,      -6.867458867,      -5.605601584,      -6.030173186,      -7.472612177,       -3.41256679,       7.091127952,       7.091127952,      0.1275441751,       1.172979744,       1.181458488
         676,      -6.869920438,      -5.605552562,      -6.033053188,      -7.471406131,      -3.411424101,       8.509353543,       8.509353543,      0.1275205371,       1.172919625,       1.181359906
         677,      -6.872249416,      -5.605777903,      -6.033326372,      -7.469997128,      -3.410204071,       10.21122425,       10.21122425,      0.1274906878,       1.172842941,       1.181235487
         678,       -6.87484152,       -5.60620199,      -6.031811097,       -7.46836457,      -3.408573452,        12.2534691,        12.2534691,      0.1274527518,       1.172744844,       1.181077811
         679,      -6.878223602,      -5.606674576,       -6.03028588,      -7.466487955,      -3.406349589,       14.70416292,       14.70416292,      0.1274041711,       1.172618913,        1.18087706
         680,      -6.882611176,      -5.607118653,      -6.029926536,      -7.464348075,      -3.403461842,       17.64499551,       17.64499551,      0.1273415545,       1.172456369,       1.180620049
         681,      -6.888225159,      -5.607585253,      -6.030442577,      -7.461932341,      -3.399872157,       21.17399461,       21.17399461,      0.1272603952,       1.172245183,       1.180289071
         682,      -6.895379484,       -5.60818052,      -6.030951484,      -7.459244209,      -3.395556836,       25.40879353,       25.40879353,       0.127154664,       1.171969173,       1.179860609
         683,      -6.904536572,      -5.608982814,      -6.031142327,       -7.45631413,      -3.390497244,       30.49055224,       30.49055224,      0.1270163866,       1.171606993,       1.179303906
         684,      -6.916365733,      -5.610049886,      -6.031326574,      -7.453212936,      -3.384591128,       36.58866268,       36.58866268,      0.1268353478,       1.171131208,       1.178579732
         685,      -6.931631812,       -5.61148053,      -6.031841754,      -7.450071151,      -3.377750126,       3.658866268,       3.658866268,      0.1265992008,       1.170508208,       1.177640415
         686,      -6.951003714,      -5.613452318,      -6.032849619,      -7.449451571,      -3.439210839,       4.390639522,       4.390639522,      0.1265759632,       1.170446616,       1.177547231
         687,      -6.952190106,      -5.613362303,      -6.037031586,      -7.449070702,       -3.43810817,       5.268767426,       5.268767426,       0.126547555,       1.170371561,       1.177433885
         688,      -6.953977386,       -5.61314598,      -6.042087999,      -7.448623675,      -3.436533841,       6.322520911,       6.322520911,      0.1265127921,       1.170280109,       1.177295985
         689,      -6.957475576,      -5.612955619,      -6.046356665,      -7.448103781,      -3.435176211,       7.587025094,       7.587025094,      0.1264703322,       1.170168542,       1.177128103
         690,      -6.961549952,      -5.612943387,      -6.048701177,      -7.447506451,      -3.434149564,       9.104430113,       9.104430113,      0.1264185954,       1.170032213,       1.176923541
         691,      -6.965496318,      -5.613153779,       -6.04894351,       -7.44683123,      -3.433012874,       10.92531614,       10.92531614,      0.1263555891,       1.169865477,       1.176674117
         692,      -6.969932675,      -5.613506033,      -6.048048531,      -7.446082866,      -3.431436247,       13.11037936,       13.11037936,      0.1262787588,       1.169661569,       1.176369876
         693,      -6.975307002,      -5.613899063,       -6.04747871,      -7.445271926,      -3.429300586,       15.73245523,       15.73245523,      0.1261849353,       1.169412245,       1.175998666
         694,      -6.981648325,      -5.614318604,      -6.047838248,      -7.444417766,      -3.426589037,       18.87894628,       18.87894628,      0.1260703113,       1.169107304,       1.175545661
         695,      -6.988964681,      -5.614836531,      -6.048663076,      -7.443556065,      -3.423298473,       22.65473554,       22.65473554,      0.1259303939,       1.168734315,       1.174993066
         696,       -6.99716764,      -5.615540564,      -6.049462115,      -7.442749899,      -3.419364286,       27.18568265,       27.18568265,      0.1257600295,       1.168278763,        1.17432034
         697,      -7.006070813,      -5.616504695,       -6.05032005,      -7.442101815,      -3.414632948,       32.62281917,       32.62281917,      0.1255537104,       1.167724812,       1.173505299
         698,      -7.015255114,      -5.617827767,      -6.051561828,      -7.441769559,      -3.408838379,       39.14738301,       39.14738301,      0.1253064782,       1.167057323,       1.172527122
         699,      -7.023743778,      -5.619672011,      -6.053356685,      -7.441988446,      -3.401604653,       39.14738301,       39.14738301,      0.1250159047,       1.166266436,       1.171373204
         700,      -7.029810941,      -5.622275423,      -6.055762025,      -7.443421533,       -3.40608984,       39.14738301,       39.14738301,      0.1247372355,        1.16550047,       1.170260249
         701,      -7.031014895,      -5.624895523,      -6.059949547,      -7.445522401,      -3.409635054,       39.14738301,       39.14738301,      0.1244758187,       1.164773116,       1.169207991
         702,      -7.027766468,      -5.627582754,      -6.064796868,      -7.448286242,      -3.412548354,       46.97685961,       46.97685961,      0.1242364686,       1.164097023,       1.168234613
         703,      -7.020897718,      -5.630358008,      -6.069603822,      -7.451399884,      -3.400691598,       4.697685961,       4.697685961,      0.1239878738,       1.163377909,       1.167206872
         704,      -7.010220711,      -5.634302087,      -6.072964382,      -7.458456339,      -3.474021897,       5.637223153,       5.637223153,      0.1239639448,       1.163308326,       1.167107034
         705,        -7.0073014,      -5.634297428,      -6.079239602,      -7.458822664,      -3.472503547,       6.764667784,       6.764667784,      0.1239355467,       1.163225918,       1.166988996
         706,      -7.005192801,      -5.634187832,      -6.085742081,      -7.459277484,      -3.470415274,       8.117601341,       8.117601341,      0.1239019668,       1.163128544,       1.166849771
         707,      -7.004218626,      -5.634159496,      -6.090786078,      -7.459848655,      -3.468785258,       9.741121609,       9.741121609,      0.1238627106,       1.163014069,       1.166686567
         708,      -7.002445399,      -5.634350364,      -6.093651258,      -7.460574769,      -3.467274424,       11.68934593,       11.68934593,      0.1238174467,       1.162880609,       1.166497011
         709,      -6.999512592,      -5.634787414,      -6.094489771,      -7.461507029,      -3.465164729,       14.02721512,       14.02721512,      0.1237659713,       1.162726892,       1.166279512
         710,      -6.995762017,      -5.635424419,      -6.094294668,      -7.462710295,      -3.462264335,       16.83265814,       16.83265814,      0.1237083661,        1.16255258,       1.166033791
         711,      -6.991319429,       -5.63621582,      -6.094089252,      -7.464267675,      -3.458505712,       20.19918977,       20.19918977,      0.1236453336,       1.162358709,       1.165761735
         712,      -6.986209958,      -5.637159138,      -6.094334152,      -7.466290476,      -3.453838142,       24.23902772,       24.23902772,      0.1235786426,       1.162148625,       1.165468919
         713,      -6.980490725,      -5.638303388,      -6.095056902,      -7.468930315,      -3.448090362,       29.08683327,       29.08683327,      0.1235117517,       1.161929709,       1.165167174
         714,      -6.974408591,      -5.639740897,      -6.096100629,      -7.472390592,      -3.440942804,       34.90419992,       34.90419992,      0.1234508093,       1.161716137,       1.164878752
         715,       -6.96847424,      -5.641593229,      -6.097275786,      -7.476939905,      -3.432013404,        41.8850399,        41.8850399,      0.1234062356,       1.161533305,       1.164642953
         716,      -6.963597423,       -5.64400403,      -6.098447713,      -7.482928439,      -3.420998298,        4.18850399,        4.18850399,      0.1233948463,       1.161424164,       1.164525361
         717,      -6.961322167,      -5.647148289,      -6.099562416,      -7.493165403,      -3.488312859,       5.026204788,       5.026204788,      0.1233945367,       1.161415455,       1.164516441
         718,       -6.96028314,      -5.647128788,      -6.105189749,      -7.493857166,      -3.487155954,       6.031445746,       6.031445746,      0.1233946232,        1.16140643,       1.164507977
         719,      -6.959547227,       -5.64697702,      -6.111556931,      -7.494697021,      -3.485484744,       7.237734895,       7.237734895,      0.1233953338,       1.161397508,       1.164500753
         720,      -6.960011087,       -5.64683384,      -6.117181729,      -7.495722302,      -3.483941787,       8.685281874,       8.685281874,      0.1233972465,       1.161389637,       1.164496488
         721,      -6.960665802,        -5.6468534,      -6.120949042,      -7.496981379,      -3.482424398,       10.42233825,       10.42233825,      0.1234013176,       1.161384523,       1.164498123
         722,      -6.960886751,      -5.647123189,      -6.122268296,      -7.498535166,      -3.480422306,        12.5068059,        12.5068059,      0.1234088906,       1.161385022,       1.164510278
         723,      -6.960969698,       -5.64762528,      -6.121543461,      -7.500458098,      -3.477773009,       15.00816708,       15.00816708,      0.1234218241,       1.161395642,       1.164539923
         724,      -6.961352589,      -5.648275341,      -6.120084474,      -7.502842092,      -3.474492083,       18.00980049,       18.00980049,      0.1234427664,       1.161423089,       1.164597287
         725,      -6.962334465,      -5.649007823,      -6.119123475,       -7.50580497,      -3.470575274,       21.61176059,       21.61176059,      0.1234755014,       1.161477022,       1.164697067
         726,      -6.964285606,      -5.649836122,      -6.119009782,      -7.509500036,      -3.465990832,       25.93411271,       25.93411271,      0.1235253188,        1.16157114,       1.164860053
         727,      -6.967754196,      -5.650844179,      -6.119359077,      -7.514124024,      -3.460680196,       31.12093525,       31.12093525,      0.1235994204,       1.161724579,       1.165115181
         728,      -6.973524581,      -5.652141137,      -6.119714471,      -7.519926302,      -3.454563256,       37.34512231,       37.34512231,      0.1237073661,       1.161963552,       1.165502003
         729,      -6.982751915,      -5.653844143,      -6.119926405,      -7.527220897,      -3.447651172,       37.34512231,       37.34512231,      0.1238614439,       1.162323121,       1.166073265
         730,       -6.99706805,      -5.656103333,       -6.12007651,      -7.536847599,      -3.452400352,       37.34512231,       37.34512231,      0.1240371475,       1.162749219,       1.166741931
         731,      -7.014629971,      -5.658237937,      -6.122831599,      -7.546787792,       -3.45707961,       37.34512231,       37.34512231,      0.1242311826,       1.163234124,       1.167496238
         732,      -7.034979976,      -5.660354178,      -6.126496942,      -7.557027276,      -3.461616772,       37.34512231,       37.34512231,      0.1244400298,       1.163769289,       1.168322998
         733,      -7.057370809,      -5.662525407,       -6.13014181,      -7.567549718,       -3.46597644,       37.34512231,       37.34512231,      0.1246599536,       1.164345325,       1.169207748
         734,      -7.080915059,      -5.664776314,      -6.133815237,      -7.578337832,      -3.469998104,       37.34512231,       37.34512231,      0.1248871599,       1.164952361,       1.170135319
         735,      -7.104393566,      -5.667123541,      -6.137700894,      -7.589374802,      -3.473557924,       37.34512231,       37.34512231,      0.1251179483,       1.165580403,       1.171090402
         736,      -7.126161376,      -5.669586002,      -6.141851103,      -7.600645967,      -3.476625221,       37.34512231,       37.34512231,      0.1253488295,       1.166219664,        1.17205804
         737,      -7.144259933,      -5.672178613,      -6.146255753,      -7.612136685,      -3.479229146,       37.34512231,       37.34512231,      0.1255765924,       1.166860806,       1.173023957
         738,      -7.156784014,      -5.674908574,      -6.150907689,      -7.623829276,      -3.481425286,       37.34512231,       37.34512231,      0.1257983253,       1.167495051,       1.173974724
         739,      -7.162370313,      -5.677774736,      -6.155801433,       -7.63570586,      -3.483278169,       37.34512231,       37.34512231,       0.126011413,       1.168114229,       1.174897844
         740,      -7.160668797,      -5.680767121,      -6.160922832,      -7.647749233,      -3.484862128,       37.34512231,       37.34512231,      0.1262135222,       1.168710796,       1.175781798
         741,       -7.15248428,      -5.683867575,      -6.166245378,      -7.659942141,      -3.486257171,       37.34512231,       37.34512231,      0.1264025869,       1.169277851,       1.176616084
         742,      -7.139480616,      -5.687050693,      -6.171732683,      -7.672267079,      -3.487514533,       37.34512231,       37.34512231,      0.1265767953,        1.16980916,       1.177391268
         743,      -7.123659701,      -5.690285015,      -6.177338236,      -7.684702308,      -3.488704256,       37.34512231,       37.34512231,       0.126734586,       1.170299202,       1.178099043
         744,      -7.106914767,      -5.693534824,      -6.183006539,      -7.697226092,      -3.489906424,       44.81414677,       44.81414677,      0.1268746437,       1.170743193,       1.178732285
         745,      -7.090788316,      -5.696762418,      -6.188672881,       -7.70905733,      -3.480134715,       4.481414677,       4.481414677,      0.1270152509,       1.171202384,       1.179374439
         746,      -7.074094817,      -5.700964613,       -6.19109929,       -7.72910061,      -3.536196067,       5.377697612,       5.377697612,       0.127029568,       1.171248965,       1.179439148
         747,      -7.070694665,      -5.700949374,      -6.202674192,      -7.730365325,      -3.534455522,       6.453237134,       6.453237134,      0.1270460753,       1.171303244,        1.17951434
         748,      -7.068252137,      -5.700731642,      -6.216250923,      -7.731875265,      -3.532322014,       7.743884561,       7.743884561,      0.1270650303,       1.171366335,       1.179601431
         749,      -7.068008114,      -5.700622809,        -6.2274043,      -7.733691827,      -3.530946594,       9.292661474,       9.292661474,      0.1270867427,       1.171439297,       1.179701742
         750,      -7.066973635,      -5.700909753,      -6.232759975,      -7.735888574,      -3.529959893,       11.15119377,       11.15119377,      0.1271115023,       1.171523079,       1.179816357
         751,      -7.064022862,      -5.701654031,      -6.231739879,      -7.738552121,      -3.528558302,       13.38143252,       13.38143252,      0.1271394454,       1.171618415,        1.17994585
         752,      -7.060269815,      -5.702678747,       -6.22755465,      -7.741788107,      -3.526494248,       16.05771903,       16.05771903,      0.1271704208,       1.171725574,       1.180089821
         753,      -7.056373533,      -5.703773208,      -6.224557528,      -7.745726817,      -3.523753024,       19.26926283,       19.26926283,      0.1272038507,       1.171843892,       1.180246186
         754,      -7.052470219,      -5.704888919,      -6.224330996,      -7.750523062,      -3.520318841,        23.1231154,        23.1231154,      0.1272385297,       1.171971036,       1.180410096
         755,      -7.048792112,      -5.706137126,      -6.225467739,      -7.756355468,      -3.516234538,       27.74773848,       27.74773848,        0.12727229,       1.172101938,        1.18057234
         756,      -7.045759633,      -5.707648853,      -6.226246929,      -7.763432684,      -3.511467319,       33.29728617,       33.29728617,      0.1273014535,       1.172227243,       1.180716942
         757,       -7.04421137,      -5.709493158,      -6.226302833,      -7.772002912,      -3.505634723,       39.95674341,       39.95674341,      0.1273199913,       1.172331048,       1.180817631
         758,       -7.04554197,      -5.711714236,      -6.226036454,      -7.782351425,      -3.498773747,       47.94809209,       47.94809209,      0.1273184512,       1.172388129,       1.180833582
         759,      -7.051780607,      -5.714392781,      -6.225647215,      -7.794778929,      -3.490729826,       47.94809209,       47.94809209,      0.1272829431,       1.172361605,       1.180705947
         760,      -7.065840672,      -5.717673548,      -6.225085608,      -7.810673718,      -3.495066549,       47.94809209,       47.94809209,      0.1272153057,       1.172245553,       1.180440472
         761,      -7.086656649,      -5.720643925,      -6.228345081,      -7.826065536,      -3.499082572,       47.94809209,       47.94809209,      0.1271174932,       1.172046672,        1.18004824
         762,      -7.113811196,      -5.723496215,       -6.23237562,      -7.840895189,      -3.503121905,       47.94809209,       47.94809209,      0.1269918866,       1.171772925,       1.179542192
         763,      -7.146544835,      -5.726354442,      -6.236046002,      -7.855093872,      -3.507202228,       47.94809209,       47.94809209,      0.1268411206,       1.171432914,       1.178936242
         764,      -7.183752997,      -5.729290785,      -6.239697053,      -7.868592655,      -3.511205432,       47.94809209,       47.94809209,      0.1266680093,       1.171035515,       1.178244819
         765,      -7.223391504,      -5.732371033,      -6.243638945,      -7.881330497,      -3.515079263,       47.94809209,       47.94809209,      0.1264755305,       1.170589797,       1.177482742
         766,      -7.261914326,      -5.735652684,       -6.24796234,      -7.893259604,      -3.518835591,       47.94809209,       47.94809209,      0.1262668376,       1.170105013,       1.176665186
         767,      -7.294166802,      -5.739173545,       -6.25269753,       -7.90434269,      -3.522479527,       47.94809209,       47.94809209,      0.1260452748,       1.169590589,       1.175807598
         768,      -7.314540585,      -5.742945863,      -6.257858401,      -7.914553246,      -3.525971827,       47.94809209,       47.94809209,      0.1258143409,       1.169056056,        1.17492554
         769,       -7.31952695,      -5.746952431,      -6.263419946,      -7.923882982,      -3.529304978,       47.94809209,       47.94809209,      0.1255776583,       1.168510958,       1.174034472
         770,      -7.309908821,      -5.751153207,      -6.269308735,      -7.932334924,      -3.532461223,       47.94809209,       47.94809209,      0.1253389295,       1.167964742,        1.17314954
         771,      -7.290327639,      -5.755490261,      -6.275417541,      -7.939925846,      -3.535422304,       47.94809209,       47.94809209,      0.1251018795,       1.167426593,       1.172285321
         772,      -7.266467384,      -5.759883317,      -6.281661433,      -7.946676673,      -3.538178342,       47.94809209,       47.94809209,      0.1248701923,        1.16690532,       1.171455633
         773,      -7.242913597,       -5.76424291,      -6.287939859,      -7.952617151,      -3.540691863,       47.94809209,       47.94809209,      0.1246474495,       1.166409244,        1.17067336
         774,      -7.222636396,      -5.768478282,      -6.294160623,      -7.957782975,      -3.542970469,       57.53771051,       57.53771051,      0.1244370611,       1.165946099,       1.169950297
         775,      -7.207310101,      -5.772506357,      -6.300258576,      -7.959476573,      -3.533871352,       5.753771051,       5.753771051,      0.1242077098,       1.165449164,        1.16918507
         776,      -7.197362403,      -5.777348226,      -6.304142838,      -7.980929464,      -3.590669259,       6.904525261,       6.904525261,      0.1241854896,       1.165401418,       1.169111154
         777,      -7.194438034,      -5.777412269,      -6.317876416,      -7.980526594,      -3.588718306,       8.285430313,       8.285430313,      0.1241589653,       1.165344639,       1.169023539
         778,      -7.194564247,      -5.777419188,      -6.330569171,       -7.98002511,      -3.586574447,       9.942516376,       9.942516376,      0.1241273663,       1.165277207,       1.168919882
         779,      -7.195887878,      -5.777703859,      -6.337005061,      -7.979420022,      -3.585488256,       11.93101965,       11.93101965,      0.1240900175,       1.165197634,       1.168798139
         780,       -7.19516197,      -5.778349951,      -6.336888232,      -7.978715936,      -3.584410359,       14.31722358,       14.31722358,      0.1240462815,       1.165104618,       1.168656591
         781,      -7.193873047,      -5.779191532,      -6.333878474,      -7.977928305,      -3.582617039,        17.1806683,        17.1806683,      0.1239955304,       1.164997107,       1.168493928
         782,      -7.193158725,        -5.7800581,      -6.332275766,      -7.977068775,      -3.580155102,       20.61680196,       20.61680196,      0.1239372319,       1.164874505,       1.168309625
         783,      -7.193329262,       -5.78093176,      -6.333042062,       -7.97613806,       -3.57709052,       24.74016235,       24.74016235,      0.1238711554,       1.164737069,       1.168104645
         784,      -7.194795609,      -5.781891189,      -6.334608502,      -7.975134462,      -3.573332496,       29.68819482,       29.68819482,      0.1237977003,       1.164586532,       1.167882552
         785,      -7.198215049,      -5.782998189,      -6.335858142,      -7.974059233,      -3.568679613,       35.62583378,       35.62583378,      0.1237184202,       1.164427238,       1.167651371
         786,      -7.204802627,      -5.784275482,      -6.336949455,      -7.972910476,      -3.562813072,       42.75100054,       42.75100054,      0.1236368756,       1.164268155,       1.167426648
         787,      -7.216338165,       -5.78575487,      -6.338355385,       -7.97166615,      -3.555608212,       51.30120064,       51.30120064,      0.1235598887,       1.164125981,       1.167235878
         788,      -7.235157248,      -5.787520187,      -6.340297201,      -7.970274718,      -3.547092884,       5.130120064,       5.130120064,      0.1234989812,       1.164028856,       1.167123538
         789,      -7.264144623,      -5.789733992,      -6.342941944,      -7.989126543,      -3.599736662,       6.156144077,       6.156144077,      0.1234935651,       1.164020893,       1.167114659
         790,      -7.265614065,      -5.789698126,      -6.350473862,      -7.988426716,      -3.598163386,       7.387372893,       7.387372893,      0.1234873996,       1.164012148,       1.167105396
         791,      -7.269588481,      -5.789601723,       -6.35791988,      -7.987582245,      -3.596296427,       8.864847471,       8.864847471,      0.1234804427,       1.164002735,       1.167096111
         792,       -7.27580852,      -5.789611227,      -6.362332811,      -7.986585847,      -3.595159527,       10.63781697,       10.63781697,      0.1234728705,       1.163993213,       1.167087913
         793,      -7.281976322,      -5.789798285,      -6.363080745,      -7.985431751,      -3.594050235,       12.76538036,       12.76538036,       0.123465075,       1.163984677,        1.16708277
         794,      -7.288730196,      -5.790103133,      -6.361674733,      -7.984118478,       -3.59234539,       15.31845643,       15.31845643,      0.1234576789,       1.163978878,       1.167083672
         795,      -7.297138786,      -5.790431722,      -6.360587907,      -7.982645213,      -3.590061343,       18.38214772,       18.38214772,      0.1234516345,        1.16397851,       1.167095036
         796,      -7.307640206,      -5.790757623,      -6.360954678,       -7.98100917,      -3.587273011,       22.05857726,       22.05857726,      0.1234484081,       1.163987641,       1.167123357
         797,      -7.320575848,      -5.791128892,      -6.362185553,      -7.979208239,      -3.583924023,       26.47029271,       26.47029271,      0.1234502248,       1.164012217,       1.167178006
         798,      -7.336217874,      -5.791617069,      -6.363467629,      -7.977243604,      -3.579906685,       31.76435125,       31.76435125,      0.1234603634,       1.164060666,       1.167272201
         799,       -7.35478579,      -5.792290849,      -6.364683951,      -7.975114569,       -3.57511773,        38.1172215,        38.1172215,      0.1234834921,       1.164144651,       1.167424161
         800,      -7.376037837,      -5.793234541,      -6.366116279,      -7.972805413,      -3.569492215,       45.74066581,       45.74066581,      0.1235259774,       1.164279942,       1.167658193
         801,       -7.39831584,      -5.794578531,      -6.367962897,      -7.970271394,      -3.563075853,       45.74066581,       45.74066581,      0.1235959626,       1.164486964,       1.168004918
         802,      -7.417332236,      -5.796521134,      -6.370304628,      -7.970622448,      -3.566328706,       45.74066581,       45.74066581,      0.1236824244,       1.164733383,       1.168408227
         803,      -7.425339992,      -5.798571317,      -6.373817826,      -7.970563205,      -3.569136342,       4.574066581,       4.574066581,      0.1237824252,       1.165012889,       1.168857441
         804,      -7.421940027,      -5.800731333,      -6.377514313,      -7.986087635,      -3.610632603,       5.488879897,       5.488879897,      0.1237928787,       1.165042036,       1.168903882
         805,      -7.419044924,      -5.800789506,      -6.382027263,      -7.985325243,      -3.609130929,       6.586655876,       6.586655876,       0.123805491,       1.165077174,       1.168959869
         806,      -7.417462406,      -5.800819023,      -6.386652302,       -7.98440491,      -3.607336389,       7.903987051,       7.903987051,      0.1238207063,       1.165119577,       1.169027398
         807,      -7.417416231,       -5.80090932,      -6.389747419,      -7.983309949,      -3.606296285,       9.484784462,       9.484784462,      0.1238391714,       1.165170965,       1.169109151
         808,      -7.416060297,      -5.801120618,      -6.390714423,      -7.982023073,      -3.605472786,       11.38174135,       11.38174135,      0.1238617332,       1.165233564,       1.169208561
         809,      -7.412855943,      -5.801445311,      -6.390056211,      -7.980529668,      -3.604186714,       13.65808962,       13.65808962,      0.1238894261,       1.165310145,       1.169329838
         810,      -7.408395746,      -5.801836421,      -6.389120594,       -7.97881592,      -3.602361759,       16.38970755,       16.38970755,      0.1239234977,       1.165404122,       1.169478085
         811,      -7.402491117,      -5.802270212,      -6.388988323,      -7.976865463,      -3.600068321,       19.66764906,       19.66764906,      0.1239654675,       1.165519719,       1.169659482
         812,      -7.394701482,      -5.802774798,      -6.389640832,      -7.974657634,      -3.597276581,       23.60117887,       23.60117887,        0.12401718,       1.165662078,       1.169881426
         813,      -7.384706987,       -5.80340832,      -6.390470938,       -7.97216526,      -3.593884089,       28.32141465,       28.32141465,      0.1240808063,       1.165837215,       1.170152439
         814,      -7.372381188,      -5.804227325,       -6.39113517,      -7.969346398,      -3.589775318,       33.98569757,       33.98569757,      0.1241587359,       1.166051732,       1.170481711
         815,      -7.357948771,      -5.805279779,      -6.391677185,      -7.966132842,      -3.584831374,       40.78283709,       40.78283709,       0.124253253,       1.166312159,       1.170877902
         816,      -7.342046202,      -5.806616391,      -6.392189215,      -7.962410773,      -3.578845425,       40.78283709,       40.78283709,      0.1243658314,       1.166623575,       1.171346595
         817,      -7.325867406,      -5.808298223,      -6.392653064,       -7.96108651,      -3.580309314,       40.78283709,       40.78283709,      0.1244753879,       1.166929063,       1.171800864
         818,      -7.312960714,      -5.809837512,      -6.393796123,      -7.959384485,      -3.581205598,       48.93940451,       48.93940451,      0.1245797422,        1.16722385,       1.172233174
         819,      -7.303503442,      -5.811236387,      -6.394958343,      -7.954170469,      -3.572894143,       4.893940451,       4.893940451,       0.124694094,       1.167554508,       1.172708609
         820,      -7.297125081,      -5.812994309,      -6.394933258,      -7.969699251,      -3.617556903,       5.872728541,       5.872728541,       0.124705786,       1.167588242,       1.172756877
         821,      -7.295824314,      -5.812983089,      -6.398327403,      -7.968728018,      -3.615761395,       7.047274249,       7.047274249,       0.124719503,       1.167628051,       1.172813685
         822,      -7.295007059,      -5.812931401,      -6.401948351,      -7.967543658,      -3.613743088,       8.456729099,       8.456729099,      0.1247355371,       1.167674916,        1.17288037
         823,      -7.294981026,      -5.812913247,      -6.404261963,      -7.966116413,      -3.612547962,       10.14807492,       10.14807492,      0.1247542624,       1.167730002,       1.172958487
         824,       -7.29454514,      -5.812972075,      -6.404761929,      -7.964415281,      -3.611546474,        12.1776899,        12.1776899,      0.1247760904,       1.167794647,       1.173049751
         825,      -7.293726284,      -5.813092342,      -6.403908269,      -7.962409281,      -3.610034943,       14.61322788,       14.61322788,      0.1248014005,       1.167870261,       1.173155842
         826,      -7.292985447,      -5.813231866,      -6.402842935,      -7.960065554,      -3.607890125,       17.53587346,       17.53587346,      0.1248304782,         1.1679582,       1.173278167
         827,      -7.292481296,      -5.813373462,      -6.402336358,      -7.957344316,      -3.605137375,       21.04304815,       21.04304815,      0.1248634451,       1.168059614,       1.173417582
         828,      -7.292405234,      -5.813538224,      -6.402214169,      -7.954191034,      -3.601734915,       25.25165778,       25.25165778,      0.1249001266,       1.168175132,       1.173573853
         829,      -7.293035722,       -5.81376284,      -6.401974813,      -7.950526523,      -3.597592593,       30.30198934,       30.30198934,      0.1249397884,       1.168304194,       1.173744664
         830,       -7.29479809,      -5.814082082,      -6.401417957,      -7.946243704,      -3.592628393,       36.36238721,       36.36238721,      0.1249806847,       1.168443975,       1.173923942
         831,      -7.298276934,      -5.814536952,      -6.400617259,      -7.941204708,      -3.586766949,       43.63486465,       43.63486465,      0.1250193778,       1.168587818,       1.174099393
         832,      -7.304073561,      -5.815196951,      -6.399637465,      -7.935238713,      -3.579893022,       43.63486465,       43.63486465,      0.1250498491,       1.168723203,       1.174249263
         833,      -7.312585162,      -5.816186486,      -6.398439126,      -7.931746994,      -3.581861512,       43.63486465,       43.63486465,      0.1250638697,       1.168820006,       1.174336908
         834,      -7.321492509,      -5.817229522,      -6.398308541,      -7.927953087,      -3.583251161,       43.63486465,       43.63486465,      0.1250612591,        1.16887766,       1.174362033
         835,      -7.329649961,      -5.818397934,        -6.3986382,      -7.923943127,      -3.584643382,       43.63486465,       43.63486465,       0.125042279,       1.168896561,        1.17432585
         836,      -7.335926818,      -5.819747986,      -6.399125646,       -7.91979116,      -3.586090709,       52.36183758,       52.36183758,      0.1250075258,       1.168877858,       1.174230759
         837,      -7.339485037,      -5.821317333,      -6.399819696,      -7.911923076,      -3.578266566,       5.236183758,       5.236183758,       0.124944472,       1.168803759,       1.174036992
         838,      -7.339929397,      -5.823740029,      -6.399138453,      -7.927531933,      -3.625182422,       6.283420509,       6.283420509,      0.1249383239,       1.168796742,       1.174017996
         839,      -7.338654387,      -5.823975977,      -6.404736358,      -7.926307395,      -3.623254114,       7.540104611,       7.540104611,      0.1249304837,       1.168787245,       1.173993584
         840,       -7.33751583,      -5.824139311,      -6.409372152,      -7.924807876,      -3.621225809,       9.048125533,       9.048125533,       0.124920468,       1.168774423,        1.17396218
         841,      -7.337384128,      -5.824333877,      -6.412279502,      -7.922994348,      -3.620105605,       10.85775064,       10.85775064,       0.124907698,       1.168757212,       1.173921806
         842,      -7.336798496,      -5.824629886,      -6.413563865,      -7.920831058,      -3.619119795,       13.02930077,       13.02930077,      0.1248914299,       1.168734249,       1.173869924
         843,      -7.335578855,      -5.825046251,      -6.413766875,      -7.918289327,      -3.617588218,       15.63516092,       15.63516092,      0.1248706619,       1.168703676,       1.173803121
         844,      -7.333847989,      -5.825581087,      -6.413725624,      -7.915344793,      -3.615439692,       18.76219311,       18.76219311,      0.1248440525,       1.168662914,       1.173716786
         845,      -7.331429496,      -5.826251457,      -6.413957753,      -7.911967919,      -3.612739187,       22.51463173,       22.51463173,        0.12480983,       1.168608449,       1.173604773
