"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         123,      -10.71294207,      -8.990942679,      -9.561982543,       -10.1606548,      -5.640691957,       38.33759992,       38.33759992,      0.1263016136,       1.164995027
         124,       -10.7676774,      -8.993094591,        -9.5631165,      -10.16018311,      -5.702144611,       46.00511991,       46.00511991,      0.1263015622,         1.1649951
         125,       -10.7981234,      -8.995889577,      -9.563048575,      -10.15963816,      -5.944142087,       55.20614389,       55.20614389,       0.126301522,       1.164995192
         126,      -10.80044511,      -8.998724093,      -9.563034598,      -10.15903949,      -6.097467338,       55.20614389,       55.20614389,      0.1263014885,       1.164995332
         127,      -10.82008731,      -9.001134196,      -9.563821328,      -10.15910483,      -5.974255152,       55.20614389,       55.20614389,      0.1263014442,       1.164995509
         128,      -10.85188966,       -9.00291502,      -9.569831582,      -10.15920751,      -6.107212141,       55.20614389,       55.20614389,      0.1263013778,       1.164995717
         129,      -10.86641166,      -9.004362969,      -9.576283175,      -10.15936032,      -6.324993119,       55.20614389,       55.20614389,      0.1263012987,       1.164995943
         130,      -10.87656055,      -9.005758751,      -9.581969184,      -10.15956654,      -6.341370356,       55.20614389,       55.20614389,      0.1263012198,       1.164996175
         131,      -10.88810941,       -9.00720293,      -9.587577479,      -10.15982568,      -6.477250527,       55.20614389,       55.20614389,      0.1263011456,       1.164996407
         132,      -10.90090829,      -9.008668819,      -9.593311546,        -10.160136,      -6.389507734,       55.20614389,       55.20614389,      0.1263010738,       1.164996637
         133,      -10.91255547,      -9.010096367,      -9.598942558,      -10.16049461,      -6.368311845,       55.20614389,       55.20614389,      0.1263010049,       1.164996863
         134,      -10.92308358,      -9.011439086,      -9.604197906,      -10.16089741,      -6.545242515,       55.20614389,       55.20614389,      0.1263009412,       1.164997083
         135,      -10.93243195,      -9.012680384,      -9.608929553,      -10.16133932,       -6.54903599,       55.20614389,       55.20614389,      0.1263008868,       1.164997296
         136,      -10.94106075,      -9.013823128,      -9.613112586,      -10.16181459,      -6.572107147,       55.20614389,       55.20614389,      0.1263008403,       1.164997502
         137,      -10.94913961,       -9.01487819,      -9.616830468,      -10.16231707,      -6.740338292,       55.20614389,       55.20614389,      0.1263008022,       1.164997702
         138,      -10.95668192,       -9.01585583,      -9.620178834,      -10.16284046,      -6.759798783,       55.20614389,       55.20614389,      0.1263007671,         1.1649979
         139,      -10.96307741,      -9.016765057,      -9.623225173,      -10.16337844,      -6.773056951,       55.20614389,       55.20614389,      0.1263007376,       1.164998095
