"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         148,      -9.563052206,      -7.647031781,      -8.241290958,       -8.79545627,      -1.275084363,        65.2170305,        65.2170305,       0.118123325,       1.219050465
         149,      -9.563352852,      -7.647313679,      -8.241558854,      -8.795726543,      -1.275373736,        65.2170305,        65.2170305,      0.1181224764,       1.219058002
         150,      -9.563656773,      -7.647595329,       -8.24182564,      -8.795996787,      -1.275671693,        65.2170305,        65.2170305,      0.1181216291,       1.219065536
         151,      -9.563963219,      -7.647876679,      -8.242091244,      -8.796267021,       -1.27597865,        65.2170305,        65.2170305,       0.118120783,       1.219073067
         152,      -9.564268782,      -7.648157708,      -8.242355232,      -8.796537259,      -1.276294112,        65.2170305,        65.2170305,      0.1181199381,       1.219080594
         153,      -9.564599992,      -7.648438352,      -8.242614613,      -8.796807507,      -1.276616457,        65.2170305,        65.2170305,      0.1181190943,       1.219088119
         154,      -9.564912249,      -7.648718477,      -8.242871178,      -8.797077774,      -1.276943113,        65.2170305,        65.2170305,      0.1181182517,        1.21909564
         155,      -9.565216847,      -7.648998156,      -8.243128255,       -8.79734806,      -1.277270939,        65.2170305,        65.2170305,      0.1181174101,       1.219103157
         156,      -9.565524944,      -7.649277522,      -8.243383875,      -8.797618357,      -1.277597008,        65.2170305,        65.2170305,      0.1181165696,       1.219110671
         157,      -9.565828954,      -7.649556502,      -8.243637042,       -8.79788868,      -1.277918879,        65.2170305,        65.2170305,      0.1181157303,       1.219118182
         158,      -9.566127844,      -7.649835037,      -8.243887929,      -8.798159107,      -1.278234794,        65.2170305,        65.2170305,       0.118114892,       1.219125689
         159,      -9.566423489,      -7.650113103,      -8.244136606,      -8.798429667,      -1.278543544,        65.2170305,        65.2170305,      0.1181140548,       1.219133193
         160,      -9.566743877,      -7.650390703,      -8.244383103,      -8.798700292,      -1.278844325,        65.2170305,        65.2170305,      0.1181132187,       1.219140693
         161,      -9.567007335,      -7.650667703,      -8.244627068,      -8.798970902,      -1.279136758,        65.2170305,        65.2170305,      0.1181123837,        1.21914819
         162,      -9.567273535,      -7.650944479,      -8.244868009,      -8.799241394,      -1.279420794,        65.2170305,        65.2170305,      0.1181115498,       1.219155683
         163,      -9.567568219,       -7.65122076,       -8.24510701,      -8.799511697,      -1.279696584,        65.2170305,        65.2170305,      0.1181107172,       1.219163172
         164,      -9.567852386,      -7.651496551,       -8.24534443,      -8.799781807,       -1.27996466,        65.2170305,        65.2170305,      0.1181098856,       1.219170658
         165,      -9.568126216,      -7.651771905,      -8.245580037,      -8.800051738,      -1.280225665,        65.2170305,        65.2170305,      0.1181090553,       1.219178141
         166,      -9.568401297,      -7.652046834,      -8.245813859,       -8.80032152,      -1.280480265,        65.2170305,        65.2170305,      0.1181082261,        1.21918562
         167,      -9.568668438,      -7.652321346,      -8.246045863,      -8.800591199,      -1.280728678,        65.2170305,        65.2170305,      0.1181073981,       1.219193096
         168,      -9.568928832,      -7.652595458,      -8.246276339,       -8.80086082,      -1.280970902,        65.2170305,        65.2170305,      0.1181065712,       1.219200569
         169,      -9.569183342,      -7.652869184,      -8.246505425,      -8.801130432,      -1.281206928,        65.2170305,        65.2170305,      0.1181057456,       1.219208038
         170,      -9.569432713,      -7.653142547,      -8.246733242,      -8.801400081,      -1.281437055,        65.2170305,        65.2170305,      0.1181049211,       1.219215504
         171,      -9.569675476,      -7.653415568,      -8.246959955,      -8.801669799,      -1.281661061,        65.2170305,        65.2170305,      0.1181040979,       1.219222967
         172,      -9.569913705,      -7.653688278,      -8.247185643,      -8.801939589,      -1.281878557,        65.2170305,        65.2170305,      0.1181032758,       1.219230427
         173,       -9.57014793,       -7.65396071,      -8.247410452,       -8.80220948,       -1.28208896,        65.2170305,        65.2170305,       0.118102455,       1.219237883
         174,      -9.570377315,      -7.654232898,      -8.247634572,      -8.802479493,      -1.282291873,        65.2170305,        65.2170305,      0.1181016353,       1.219245337
         175,      -9.570602136,      -7.654504882,      -8.247858194,      -8.802749643,      -1.282487331,        65.2170305,        65.2170305,      0.1181008169,       1.219252787
         176,      -9.570822892,      -7.654776704,      -8.248081492,      -8.803019936,      -1.282675715,        65.2170305,        65.2170305,      0.1180999997,       1.219260234
         177,      -9.571039801,      -7.655048412,      -8.248304646,      -8.803290382,      -1.282857583,        65.2170305,        65.2170305,      0.1180991836,       1.219267678
         178,      -9.571253291,      -7.655320049,       -8.24852784,         -8.803561,      -1.283033222,        65.2170305,        65.2170305,      0.1180983687,       1.219275119
         179,       -9.57146387,      -7.655591662,       -8.24875125,      -8.803831767,      -1.283202646,        65.2170305,        65.2170305,       0.118097555,       1.219282557
         180,        -9.5716721,      -7.655863296,      -8.248975052,      -8.804102681,      -1.283365612,        65.2170305,        65.2170305,      0.1180967424,       1.219289991
         181,      -9.571878554,      -7.656134996,      -8.249199399,      -8.804373738,      -1.283522014,        65.2170305,        65.2170305,       0.118095931,       1.219297422
         182,      -9.572083862,      -7.656406795,       -8.24942427,      -8.804644948,      -1.283671856,        65.2170305,        65.2170305,      0.1180951206,       1.219304849
         183,      -9.572289322,      -7.656678731,      -8.249649631,      -8.804916346,      -1.283815262,        65.2170305,        65.2170305,      0.1180943112,       1.219312273
         184,      -9.572495745,      -7.656950853,      -8.249876012,      -8.805187902,      -1.283952512,        65.2170305,        65.2170305,      0.1180935029,       1.219319694
         185,      -9.572700623,      -7.657223197,      -8.250103551,      -8.805459601,      -1.284083794,        65.2170305,        65.2170305,      0.1180926957,       1.219327111
         186,      -9.572905507,      -7.657495793,      -8.250332371,      -8.805731438,      -1.284209288,        65.2170305,        65.2170305,      0.1180918894,       1.219334524
         187,      -9.573111021,      -7.657768668,      -8.250562558,      -8.806003412,      -1.284329218,        65.2170305,        65.2170305,      0.1180910841,       1.219341933
