"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         282,      -6.601437829,      -5.159009443,      -5.479127761,      -7.943222528,      -1.556273979
          0,           0,         283,      -6.600426387,      -5.166730775,      -5.480194716,      -7.943008688,      -1.415649702
          0,           0,         284,      -6.598766832,       -5.17617285,      -5.481346367,      -7.941668849,      -1.322943924
          0,           0,         285,      -6.595689122,      -5.187745684,      -5.482932646,      -7.973130874,      -2.164975983
          0,           0,         286,       -6.60857149,      -5.189053951,      -5.483340972,      -7.973834999,      -1.950913756
          0,           0,         287,      -6.612729903,      -5.190540368,      -5.483629996,       -7.97466676,      -1.813390338
          0,           0,         288,      -6.615757499,      -5.192291613,      -5.483953958,      -7.975618982,      -1.560958241
          0,           0,         289,      -6.618445489,      -5.194368225,      -5.484324386,      -7.976692047,      -1.324929578
          0,           0,         290,      -6.620775402,      -5.196842304,      -5.484747529,      -7.977907646,      -1.207492109
          0,           0,         291,      -6.622491599,      -5.199801257,      -5.485256151,      -7.979267184,      -1.222980054
          0,           0,         292,      -6.623314534,       -5.20335561,      -5.485946291,      -7.980707587,      -1.472524009
          0,           0,         293,      -6.623164573,      -5.207650364,      -5.486982836,       -7.98209073,      -1.257900432
          0,           0,         294,      -6.622312683,      -5.212866901,      -5.488503512,       -7.98321547,      -1.122605582
          0,           0,         295,      -6.621276907,      -5.219212741,      -5.490485402,      -7.983784905,      -1.224364795
          0,           0,         296,      -6.620344679,      -5.226917233,      -5.492770952,      -7.983401043,      -1.440117723
          0,           0,         297,      -6.619166322,      -5.236255573,      -5.495282019,      -7.981657886,      -1.449379501
          0,           0,         298,      -6.616979458,      -5.247584426,       -5.49818509,      -8.011621474,      -2.336685458
          0,           0,         299,      -6.628353143,      -5.248870278,      -5.498703342,      -8.012210782,      -2.119574206
          0,           0,         300,      -6.632026431,      -5.250331921,      -5.499161455,      -8.012911193,       -2.01304185
          0,           0,         301,      -6.634639158,       -5.25205046,      -5.499683909,      -8.013710023,      -1.763821318
          0,           0,         302,      -6.637000913,      -5.254082149,      -5.500282284,      -8.014594933,      -1.478053713
          0,           0,         303,      -6.639178051,      -5.256495407,      -5.500963836,      -8.015577721,       -1.30071545
          0,           0,         304,      -6.641003867,      -5.259372778,      -5.501753873,      -8.016665198,      -1.225629419
          0,           0,         305,      -6.642222919,      -5.262817456,      -5.502721464,      -8.017821704,      -1.317886147
          0,           0,         306,      -6.642655916,      -5.266962288,      -5.504001641,      -8.018937035,      -1.444912405
          0,           0,         307,      -6.642370319,      -5.271975098,      -5.505752629,      -8.019827955,      -1.209711412
          0,           0,         308,      -6.641728319,      -5.278050899,      -5.508037901,      -8.020226607,      -1.183713056
          0,           0,         309,      -6.641124048,      -5.285396326,      -5.510770472,      -8.019730609,      -1.323667028
          0,           0,         310,      -6.640469163,      -5.294242917,      -5.513845493,      -8.017865546,      -1.471454838
          0,           0,         311,      -6.639066714,      -5.304880661,      -5.517342718,      -8.014222227,      -1.538282538
          0,           0,         312,      -6.636003612,      -5.317671993,        -5.5215753,      -8.051628342,      -2.342631051
          0,           0,         313,      -6.651099701,      -5.319188119,      -5.522342214,       -8.05222872,      -2.070857556
          0,           0,         314,      -6.655703877,      -5.320869466,      -5.523038084,      -8.052938039,      -1.941065104
          0,           0,         315,      -6.658874866,       -5.32282686,      -5.523829614,       -8.05372804,      -1.657805966
          0,           0,         316,      -6.661669185,      -5.325124695,      -5.524731281,        -8.0545886,      -1.400237073
          0,           0,         317,      -6.664156745,        -5.3278393,      -5.525759299,       -8.05820851,       -2.26786691
          0,           0,         318,       -6.66467955,      -5.328115459,      -5.525861017,      -8.058354433,      -2.179375569
          0,           0,         319,       -6.66512732,      -5.328446649,      -5.525982393,      -8.058528986,      -2.095394849
          0,           0,         320,      -6.665572153,      -5.328843767,       -5.52612888,      -8.058737834,      -2.009843869
          0,           0,         321,      -6.666050486,      -5.329319177,      -5.526306074,      -8.058987466,      -1.922038078
          0,           0,         322,      -6.666575896,      -5.329887508,      -5.526519835,       -8.05928524,      -1.832314048
          0,           0,         323,      -6.667149468,      -5.330566208,      -5.526776517,      -8.059639395,      -1.725549563
          0,           0,         324,       -6.66776474,      -5.331376437,      -5.527083404,      -8.060059222,      -1.625789213
          0,           0,         325,      -6.668407505,      -5.332343737,      -5.527449472,      -8.060555018,      -1.540000289
          0,           0,         326,      -6.669052454,      -5.333499085,      -5.527886849,      -8.061137611,      -1.470308831
          0,           0,         327,      -6.669659702,      -5.334880075,      -5.528413721,      -8.061817722,      -1.424684737
          0,           0,         328,      -6.670174095,      -5.336532884,        -5.5290594,      -8.062598814,      -1.460545206
          0,           0,         329,      -6.670529434,      -5.338514876,      -5.529871191,      -8.063469803,      -1.544521917
          0,           0,         330,      -6.670660865,      -5.340897132,       -5.53091897,      -8.064398795,      -1.431229121
          0,           0,         331,      -6.670533389,      -5.343767482,      -5.532288698,      -8.065328451,      -1.216513516
          0,           0,         332,      -6.670197383,      -5.347230819,      -5.534056135,      -8.066178618,      -1.103440803
          0,           0,         333,      -6.669844026,        -5.3514039,      -5.536245358,      -8.066839262,      -1.094704477
          0,           0,         334,      -6.669743404,       -5.35640902,      -5.538803597,      -8.067122063,      -1.176365086
          0,           0,         335,       -6.66997238,      -5.362377989,      -5.541636034,      -8.066736719,      -1.270569728
          0,           0,         336,      -6.670166794,      -5.369476707,      -5.544700929,      -8.065359667,       -1.32724008
          0,           0,         337,      -6.669674101,      -5.377929163,      -5.548100151,      -8.062741532,      -1.392270449
